project_id,source_row,source_slug,project_name,raw_developer,developer_family,mapping_basis,mapping_confidence,legal_contracting_seller,legal_seller_status,operator_or_brand_signal,district_raw,property_type_raw,location_type_evidence,official_group_source,official_project_source,source_path,source_layer,source_project_path,source_verified_at,inventory_status,registration_enabled,commercial_status,next_action,notes
PHK-P-2e97311babbc,417,nish-villas,Ниш Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=nish-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-e3fd930d5f26,418,nekst-point-ravai,Нэкст Пойнт Раваи,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=nekst-point-ravai,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-848335a456c5,419,oazis-villy,Оазис Виллы,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=oazis-villy,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-23ea52470679,420,overluking-laiyan,Оверлукинг Лайян,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=overluking-laiyan,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c437af8a118b,421,ozon-villas,Озон Виллас,The Ozone,The Ozone Group Phuket,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,https://ozonephuket.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=ozon-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-8ce421fae8d5,422,ozon-kampus,Озон Кампус,The Ozone,The Ozone Group Phuket,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://ozonephuket.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=ozon-kampus,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-f2ffee3d6a85,423,ozon-kondo,Озон Кондо,The Ozone,The Ozone Group Phuket,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://ozonephuket.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=ozon-kondo,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-307d5965a739,424,ozon-oazis-kondominium,Озон Оазис Кондоминиум,The Ozone,The Ozone Group Phuket,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://ozonephuket.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=ozon-oazis-kondominium,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-8f1bafb01ae1,425,oksidzhen,Оксиджен,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=oksidzhen,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-b92b02cdd53a,426,oniks,Оникс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=oniks,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6dcd7fee487e,427,orbita-villas,Орбита виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=orbita-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-4f70190439ba,428,orchard-villas,Орчард Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=orchard-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-45c126694b5f,429,otel-banyan-tree,Отель Banyan Tree,Laguna / Banyan,unknown,unmapped_raw_developer_candidate,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=otel-banyan-tree,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-5e06e291f87c,430,oushen-briz,Оушен Бриз,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=oushen-briz,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-17aab93099a0,431,oushen-palms,Оушен Палмс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=oushen-palms,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6440099efc78,432,oushen-stoun,Оушен Стоун,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=oushen-stoun,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-607de76aec4b,433,osheana-kamala-rezort,Ошеана Камала Резорт,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=osheana-kamala-rezort,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1d6184d2e6e7,434,pavara,Павара,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=pavara,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c9c690f75a80,435,pavara-layan,Павара Лаян,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=pavara-layan,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6e957318cb8a,436,pavillions,Павиллионс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=pavillions,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-e55f5569e32e,437,palm-briz,Палм Бриз,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=palm-briz,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-3595afeb08ce,438,palm-spring-kondo,Палм Спринг Кондо,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Патонг,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=palm-spring-kondo,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-7819e00a84e9,439,palmetto,Пальметто,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Ката · Карон,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=palmetto,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-17a37170275a,440,palmetto-park,Пальметто Парк,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Ката · Карон,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=palmetto-park,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-51479d90dd18,441,palmira,Пальмира,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Сурин,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=palmira,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
